116,31
31,116
165,97
97,165
142,76
76,142
56,47
47,56
9,12
12,9
165,97
97,165
21,31
31,21
109,81
81,109
109,81
81,109
59,151
151,59
163,56
56,163
107,127
127,107
81,109
109,81
163,56
163,114
56,163
56,114
114,163
114,56
165,20
20,165
84,163
163,84
154,127
127,154
163,129
129,163
129,60
60,129
60,108
60,151
108,60
108,151
151,60
151,108
1,163
163,1
154,162
162,154
97,3
3,97
4,57
4,47
57,4
57,47
47,4
47,57
163,114
114,163
38,159
159,38
129,109
109,129
127,163
163,127
73,105
105,73
94,47
47,94
141,97
97,141
118,11
11,118
6,16
16,6
114,163
163,114
1,163
163,1
97,34
34,97
127,118
118,127
142,76
76,142
66,47
47,66
105,73
73,105
34,11
34,97
11,34
11,97
97,34
97,11
112,94
94,112
98,148
148,98
9,12
12,9
76,142
142,76
139,29
29,139
122,11
11,122
165,163
163,165
141,97
97,141
57,127
57,76
127,57
127,76
76,57
76,127
41,118
118,41
1,163
163,1
89,163
163,89
34,142
34,97
34,76
142,34
142,97
142,76
97,34
97,142
97,76
76,34
76,142
76,97
91,90
90,91
38,94
94,38
107,127
127,107
89,46
46,89
73,105
105,73
112,94
94,112
127,47
47,127
148,124
124,148
122,11
11,122
44,31
31,44
127,76
76,127
47,127
127,47
62,53
62,12
53,62
53,12
12,62
12,53
56,1
1,56
163,129
129,163
114,163
163,114
11,97
97,11
159,123
123,159
122,11
11,122
57,47
47,57
1,163
163,1
127,144
144,127
89,151
151,89
9,12
12,9
108,60
60,108
57,116
116,57
89,159
159,89
148,124
124,148
35,121
121,35
66,127
127,66
12,81
81,12
108,118
118,108
51,118
51,11
118,51
118,11
11,51
11,118
59,159
159,59
127,118
118,127
108,151
151,108
47,165
165,47
142,34
142,76
34,142
34,76
76,142
76,34
165,97
97,165
142,76
76,142
11,97
11,157
97,11
97,157
157,11
157,97
116,31
31,116
116,11
11,116
148,124
124,148
81,12
12,81
11,10
10,11
163,114
114,163
73,71
71,73
60,108
60,146
60,151
108,60
108,146
108,151
146,60
146,108
146,151
151,60
151,108
151,146
11,31
31,11
97,165
165,97
122,34
34,122
60,27
27,60
20,60
60,20
97,47
47,97
71,105
71,73
105,71
105,73
73,71
73,105
57,127
127,57
57,109
57,118
109,57
109,118
118,57
118,109
165,97
97,165
60,123
123,60
116,11
11,116
163,114
114,163
115,8
8,115
107,127
127,107
95,36
95,1
95,163
36,95
36,1
36,163
1,95
1,36
1,163
163,95
163,36
163,1
163,114
114,163
108,151
108,60
151,108
151,60
60,108
60,151
59,151
59,89
151,59
151,89
89,59
89,151
73,105
105,73
118,11
11,118
72,73
73,72
127,47
47,127
95,1
95,163
1,95
1,163
163,95
163,1
163,127
127,163
80,154
80,127
80,159
154,80
154,127
154,159
127,80
127,154
127,159
159,80
159,154
159,127
70,132
132,70
89,60
60,89
73,105
105,73
1,163
163,1
127,76
76,127
116,11
11,116
118,109
118,57
118,129
109,118
109,57
109,129
57,118
57,109
57,129
129,118
129,109
129,57
145,57
57,145
116,11
11,116
20,165
165,20
20,165
165,20
86,97
97,86
11,97
97,11
163,129
163,162
129,163
129,162
162,163
162,129
142,97
97,142
165,47
47,165
129,162
162,129
38,57
38,94
57,38
57,94
94,38
94,57
57,116
116,57
94,47
47,94
40,31
31,40
112,117
112,115
117,112
117,115
115,112
115,117
25,41
41,25
165,97
97,165
148,124
124,148
47,144
144,47
162,68
68,162
26,97
97,26
142,76
76,142
118,11
11,118
163,1
1,163
163,114
114,163
144,154
154,144
165,47
47,165
154,127
127,154
127,47
47,127
109,81
81,109
6,16
16,6
129,103
103,129
46,97
97,46
73,105
105,73
59,151
151,59
144,154
154,144
44,117
117,44
9,12
9,15
12,9
12,15
15,9
15,12
98,90
90,98
136,152
152,136
136,152
152,136
159,59
59,159
114,163
163,114
60,153
153,60
161,162
162,161
67,55
67,137
55,67
55,137
137,67
137,55
62,12
12,62
157,123
123,157
139,68
68,139
94,117
117,94
68,37
37,68
67,9
9,67
139,68
68,139
139,29
29,139
117,37
37,117
123,159
159,123
15,113
113,15
104,17
17,104
9,12
12,9
117,12
12,117
87,135
135,87
64,15
15,64
113,28
28,113
55,29
29,55
67,9
67,55
67,82
9,67
9,55
9,82
55,67
55,9
55,82
82,67
82,9
82,55
139,15
15,139
90,12
12,90
40,41
40,25
41,40
41,25
25,40
25,41
82,12
12,82
67,55
67,82
55,67
55,82
82,67
82,55
9,12
12,9
80,85
85,80
29,55
55,29
139,29
29,139
9,12
12,9
136,2
2,136
163,1
163,114
163,95
1,163
1,114
1,95
114,163
114,1
114,95
95,163
95,1
95,114
35,121
121,35
92,116
116,92
13,97
97,13
94,47
47,94
47,4
4,47
17,62
62,17
155,141
141,155
154,127
127,154
129,162
162,129
84,60
60,84
57,116
116,57
35,81
81,35
5,10
10,5
1,163
163,1
56,1
1,56
95,1
95,163
1,95
1,163
163,95
163,1
118,10
10,118
118,47
118,63
47,118
47,63
63,118
63,47
9,12
12,9
118,129
129,118
56,163
163,56
107,127
127,107
1,163
163,1
76,56
56,76
162,83
83,162
38,57
38,116
57,38
57,116
116,38
116,57
94,38
38,94
84,60
60,84
77,92
92,77
121,35
35,121
163,1
1,163
127,154
154,127
109,81
81,109
84,163
163,84
127,154
154,127
116,57
57,116
60,159
159,60
129,109
109,129
127,154
154,127
129,109
109,129
36,163
163,36
118,63
63,118
1,163
163,1
56,163
163,56
118,63
63,118
109,35
109,81
35,109
35,81
81,109
81,35
1,163
163,1
76,165
165,76
161,162
162,161
127,47
47,127
6,16
16,6
97,3
3,97
163,1
1,163
35,81
81,35
163,51
51,163
121,35
35,121
34,97
97,34
11,97
97,11
105,73
73,105
60,89
89,60
62,53
53,62
109,81
81,109
114,163
163,114
35,121
121,35
1,163
163,1
118,51
118,11
51,118
51,11
11,118
11,51
107,127
127,107
36,95
36,1
36,163
95,36
95,1
95,163
1,36
1,95
1,163
163,36
163,95
163,1
62,159
159,62
56,163
163,56
105,73
73,105
72,127
127,72
105,86
105,97
86,105
86,97
97,105
97,86
145,123
123,145
162,11
11,162
94,117
117,94
159,123
123,159
77,21
21,77
118,145
145,118
105,73
73,105
95,35
35,95
27,159
27,151
159,27
159,151
151,27
151,159
60,126
126,60
116,11
11,116
109,35
35,109
118,129
118,63
129,118
129,63
63,118
63,129
116,11
11,116
57,47
47,57
56,41
56,1
56,163
41,56
41,1
41,163
1,56
1,41
1,163
163,56
163,41
163,1
129,163
163,129
122,11
11,122
163,1
1,163
116,97
97,116
38,94
94,38
114,163
163,114
118,11
11,118
163,114
114,163
127,47
47,127
11,31
31,11
77,73
73,77
1,163
163,1
143,105
143,73
105,143
105,73
73,143
73,105
134,25
25,134
109,81
81,109
31,21
21,31
60,126
126,60
127,159
127,47
127,163
159,127
159,47
159,163
47,127
47,159
47,163
163,127
163,159
163,47
121,35
35,121
116,11
11,116
154,127
127,154
60,89
60,151
89,60
89,151
151,60
151,89
89,60
60,89
127,47
47,127
114,56
114,163
56,114
56,163
163,114
163,56
84,163
163,84
1,163
163,1
66,84
66,1
66,127
66,163
84,66
84,1
84,127
84,163
1,66
1,84
1,127
1,163
127,66
127,84
127,1
127,163
163,66
163,84
163,1
163,127
10,144
10,11
144,10
144,11
11,10
11,144
141,143
143,141
64,109
109,64
27,60
60,27
109,81
81,109
13,97
97,13
163,60
60,163
145,163
163,145
57,47
47,57
60,153
153,60
38,94
94,38
86,97
97,86
56,1
1,56
127,47
47,127
34,97
97,34
118,63
63,118
127,165
165,127
116,11
11,116
95,35
95,81
35,95
35,81
81,95
81,35
21,31
31,21
11,97
97,11
140,164
164,140
98,68
68,98
143,144
144,143
21,31
31,21
35,121
121,35
60,129
129,60
136,152
152,136
94,112
112,94
31,77
77,31
42,163
163,42
46,127
127,46
1,163
163,1
114,1
1,114
60,89
89,60
6,46
46,6
107,127
127,107
9,12
12,9
82,15
15,82
82,15
15,82
55,90
90,55
67,82
82,67
84,163
163,84
29,55
55,29
15,31
31,15
82,15
15,82
9,12
12,9
29,55
55,29
9,12
12,9
9,12
12,9
9,12
12,9
9,12
12,9
82,67
67,82
9,12
12,9
4,149
149,4
82,12
12,82
9,12
12,9
99,112
112,99
73,105
105,73
73,105
105,73
158,88
88,158
139,29
29,139
59,45
45,59
59,151
151,59
89,159
159,89
89,159
159,89
41,1
41,95
41,73
41,163
1,41
1,95
1,73
1,163
95,41
95,1
95,73
95,163
73,41
73,1
73,95
73,163
163,41
163,1
163,95
163,73
127,154
154,127
122,163
163,122
1,163
163,1
57,118
57,109
118,57
118,109
109,57
109,118
84,163
163,84
122,11
11,122
122,101
101,122
122,11
11,122
142,76
76,142
1,163
163,1
154,127
127,154
60,84
84,60
122,101
101,122
84,60
60,84
